"total_sleep_time","transportation_method","prior_knowl","teacher_performance","predicted"
24,"Driving",75,"4",5
24,"Driving",80,"4",5
24,"Driving",85,"4",5
24,"Driving",90,"4",5
24,"Driving",95,"4",5
24,"Driving",100,"4",5
0,"Driving",0,"5",3
0,"Driving",5,"5",3
0,"Driving",10,"5",3
0,"Driving",15,"5",3
0,"Driving",20,"5",3
0,"Driving",25,"5",3
0,"Driving",30,"5",3
0,"Driving",35,"5",3
0,"Driving",40,"5",3
0,"Driving",45,"5",3
0,"Driving",50,"5",2
0,"Driving",55,"5",2
0,"Driving",60,"5",2
0,"Driving",65,"5",2
0,"Driving",70,"5",2
0,"Driving",75,"5",2
0,"Driving",80,"5",2
0,"Driving",85,"5",2
0,"Driving",90,"5",2
0,"Driving",95,"5",2
0,"Driving",100,"5",2
1,"Driving",0,"5",3
1,"Driving",5,"5",3
1,"Driving",10,"5",3
1,"Driving",15,"5",3
1,"Driving",20,"5",3
1,"Driving",25,"5",3
1,"Driving",30,"5",3
1,"Driving",35,"5",3
1,"Driving",40,"5",3
1,"Driving",45,"5",3
1,"Driving",50,"5",3
1,"Driving",55,"5",3
1,"Driving",60,"5",3
1,"Driving",65,"5",3
1,"Driving",70,"5",3
1,"Driving",75,"5",3
1,"Driving",80,"5",3
1,"Driving",85,"5",3
1,"Driving",90,"5",2
1,"Driving",95,"5",2
1,"Driving",100,"5",2
2,"Driving",0,"5",3
2,"Driving",5,"5",3
2,"Driving",10,"5",3
2,"Driving",15,"5",3
2,"Driving",20,"5",3
2,"Driving",25,"5",3
2,"Driving",30,"5",3
2,"Driving",35,"5",3
2,"Driving",40,"5",3
2,"Driving",45,"5",3
2,"Driving",50,"5",3
2,"Driving",55,"5",3
2,"Driving",60,"5",3
2,"Driving",65,"5",3
2,"Driving",70,"5",3
2,"Driving",75,"5",3
2,"Driving",80,"5",3
2,"Driving",85,"5",3
2,"Driving",90,"5",3
2,"Driving",95,"5",3
2,"Driving",100,"5",3
3,"Driving",0,"5",4
3,"Driving",5,"5",3
3,"Driving",10,"5",3
3,"Driving",15,"5",3
3,"Driving",20,"5",3
3,"Driving",25,"5",3
3,"Driving",30,"5",3
3,"Driving",35,"5",3
3,"Driving",40,"5",3
3,"Driving",45,"5",3
3,"Driving",50,"5",3
3,"Driving",55,"5",3
3,"Driving",60,"5",3
3,"Driving",65,"5",3
3,"Driving",70,"5",3
3,"Driving",75,"5",3
3,"Driving",80,"5",3
3,"Driving",85,"5",3
3,"Driving",90,"5",3
3,"Driving",95,"5",3
3,"Driving",100,"5",3
4,"Driving",0,"5",4
4,"Driving",5,"5",4
4,"Driving",10,"5",4
4,"Driving",15,"5",4
4,"Driving",20,"5",4
4,"Driving",25,"5",4
4,"Driving",30,"5",4
4,"Driving",35,"5",4
4,"Driving",40,"5",4
4,"Driving",45,"5",3
4,"Driving",50,"5",3
4,"Driving",55,"5",3
4,"Driving",60,"5",3
4,"Driving",65,"5",3
4,"Driving",70,"5",3
4,"Driving",75,"5",3
4,"Driving",80,"5",3
4,"Driving",85,"5",3
4,"Driving",90,"5",3
4,"Driving",95,"5",3
4,"Driving",100,"5",3
5,"Driving",0,"5",4
5,"Driving",5,"5",4
5,"Driving",10,"5",4
5,"Driving",15,"5",4
5,"Driving",20,"5",4
5,"Driving",25,"5",4
5,"Driving",30,"5",4
5,"Driving",35,"5",4
5,"Driving",40,"5",4
5,"Driving",45,"5",4
5,"Driving",50,"5",4
5,"Driving",55,"5",4
5,"Driving",60,"5",4
5,"Driving",65,"5",4
5,"Driving",70,"5",4
5,"Driving",75,"5",4
5,"Driving",80,"5",4
5,"Driving",85,"5",4
5,"Driving",90,"5",3
5,"Driving",95,"5",3
5,"Driving",100,"5",3
6,"Driving",0,"5",4
6,"Driving",5,"5",4
6,"Driving",10,"5",4
6,"Driving",15,"5",4
6,"Driving",20,"5",4
6,"Driving",25,"5",4
6,"Driving",30,"5",4
6,"Driving",35,"5",4
6,"Driving",40,"5",4
6,"Driving",45,"5",4
6,"Driving",50,"5",4
6,"Driving",55,"5",4
6,"Driving",60,"5",4
6,"Driving",65,"5",4
6,"Driving",70,"5",4
6,"Driving",75,"5",4
6,"Driving",80,"5",4
6,"Driving",85,"5",4
6,"Driving",90,"5",4
6,"Driving",95,"5",4
6,"Driving",100,"5",4
7,"Driving",0,"5",5
7,"Driving",5,"5",4
7,"Driving",10,"5",4
7,"Driving",15,"5",4
7,"Driving",20,"5",4
7,"Driving",25,"5",4
7,"Driving",30,"5",4
7,"Driving",35,"5",4
7,"Driving",40,"5",4
7,"Driving",45,"5",4
7,"Driving",50,"5",4
7,"Driving",55,"5",4
7,"Driving",60,"5",4
7,"Driving",65,"5",4
7,"Driving",70,"5",4
7,"Driving",75,"5",4
7,"Driving",80,"5",4
7,"Driving",85,"5",4
7,"Driving",90,"5",4
7,"Driving",95,"5",4
7,"Driving",100,"5",4
8,"Driving",0,"5",5
8,"Driving",5,"5",5
8,"Driving",10,"5",5
8,"Driving",15,"5",5
8,"Driving",20,"5",5
8,"Driving",25,"5",5
8,"Driving",30,"5",5
8,"Driving",35,"5",5
8,"Driving",40,"5",5
8,"Driving",45,"5",5
8,"Driving",50,"5",4
8,"Driving",55,"5",4
8,"Driving",60,"5",4
8,"Driving",65,"5",4
8,"Driving",70,"5",4
8,"Driving",75,"5",4
8,"Driving",80,"5",4
8,"Driving",85,"5",4
8,"Driving",90,"5",4
8,"Driving",95,"5",4
8,"Driving",100,"5",4
9,"Driving",0,"5",5
9,"Driving",5,"5",5
9,"Driving",10,"5",5
9,"Driving",15,"5",5
9,"Driving",20,"5",5
9,"Driving",25,"5",5
9,"Driving",30,"5",5
9,"Driving",35,"5",5
9,"Driving",40,"5",5
9,"Driving",45,"5",5
9,"Driving",50,"5",5
9,"Driving",55,"5",5
9,"Driving",60,"5",5
9,"Driving",65,"5",5
9,"Driving",70,"5",5
9,"Driving",75,"5",5
9,"Driving",80,"5",5
9,"Driving",85,"5",5
9,"Driving",90,"5",4
9,"Driving",95,"5",4
9,"Driving",100,"5",4
10,"Driving",0,"5",5
10,"Driving",5,"5",5
10,"Driving",10,"5",5
10,"Driving",15,"5",5
10,"Driving",20,"5",5
10,"Driving",25,"5",5
10,"Driving",30,"5",5
10,"Driving",35,"5",5
10,"Driving",40,"5",5
10,"Driving",45,"5",5
10,"Driving",50,"5",5
10,"Driving",55,"5",5
10,"Driving",60,"5",5
10,"Driving",65,"5",5
10,"Driving",70,"5",5
10,"Driving",75,"5",5
10,"Driving",80,"5",5
10,"Driving",85,"5",5
10,"Driving",90,"5",5
10,"Driving",95,"5",5
10,"Driving",100,"5",5
11,"Driving",0,"5",5
11,"Driving",5,"5",5
11,"Driving",10,"5",5
11,"Driving",15,"5",5
11,"Driving",20,"5",5
11,"Driving",25,"5",5
11,"Driving",30,"5",5
11,"Driving",35,"5",5
11,"Driving",40,"5",5
11,"Driving",45,"5",5
11,"Driving",50,"5",5
11,"Driving",55,"5",5
11,"Driving",60,"5",5
11,"Driving",65,"5",5
11,"Driving",70,"5",5
11,"Driving",75,"5",5
11,"Driving",80,"5",5
11,"Driving",85,"5",5
11,"Driving",90,"5",5
11,"Driving",95,"5",5
11,"Driving",100,"5",5
12,"Driving",0,"5",5
12,"Driving",5,"5",5
12,"Driving",10,"5",5
12,"Driving",15,"5",5
12,"Driving",20,"5",5
12,"Driving",25,"5",5
12,"Driving",30,"5",5
12,"Driving",35,"5",5
12,"Driving",40,"5",5
12,"Driving",45,"5",5
12,"Driving",50,"5",5
12,"Driving",55,"5",5
12,"Driving",60,"5",5
12,"Driving",65,"5",5
12,"Driving",70,"5",5
12,"Driving",75,"5",5
12,"Driving",80,"5",5
12,"Driving",85,"5",5
12,"Driving",90,"5",5
12,"Driving",95,"5",5
12,"Driving",100,"5",5
13,"Driving",0,"5",5
13,"Driving",5,"5",5
13,"Driving",10,"5",5
13,"Driving",15,"5",5
13,"Driving",20,"5",5
13,"Driving",25,"5",5
13,"Driving",30,"5",5
13,"Driving",35,"5",5
13,"Driving",40,"5",5
13,"Driving",45,"5",5
13,"Driving",50,"5",5
13,"Driving",55,"5",5
13,"Driving",60,"5",5
13,"Driving",65,"5",5
13,"Driving",70,"5",5
13,"Driving",75,"5",5
13,"Driving",80,"5",5
13,"Driving",85,"5",5
13,"Driving",90,"5",5
13,"Driving",95,"5",5
13,"Driving",100,"5",5
14,"Driving",0,"5",5
14,"Driving",5,"5",5
14,"Driving",10,"5",5
14,"Driving",15,"5",5
14,"Driving",20,"5",5
14,"Driving",25,"5",5
14,"Driving",30,"5",5
14,"Driving",35,"5",5
14,"Driving",40,"5",5
14,"Driving",45,"5",5
14,"Driving",50,"5",5
14,"Driving",55,"5",5
14,"Driving",60,"5",5
14,"Driving",65,"5",5
14,"Driving",70,"5",5
14,"Driving",75,"5",5
14,"Driving",80,"5",5
14,"Driving",85,"5",5
14,"Driving",90,"5",5
14,"Driving",95,"5",5
14,"Driving",100,"5",5
15,"Driving",0,"5",5
15,"Driving",5,"5",5
15,"Driving",10,"5",5
15,"Driving",15,"5",5
15,"Driving",20,"5",5
15,"Driving",25,"5",5
15,"Driving",30,"5",5
15,"Driving",35,"5",5
15,"Driving",40,"5",5
15,"Driving",45,"5",5
15,"Driving",50,"5",5
15,"Driving",55,"5",5
15,"Driving",60,"5",5
15,"Driving",65,"5",5
15,"Driving",70,"5",5
15,"Driving",75,"5",5
15,"Driving",80,"5",5
15,"Driving",85,"5",5
15,"Driving",90,"5",5
15,"Driving",95,"5",5
15,"Driving",100,"5",5
16,"Driving",0,"5",5
16,"Driving",5,"5",5
16,"Driving",10,"5",5
16,"Driving",15,"5",5
16,"Driving",20,"5",5
16,"Driving",25,"5",5
16,"Driving",30,"5",5
16,"Driving",35,"5",5
16,"Driving",40,"5",5
16,"Driving",45,"5",5
16,"Driving",50,"5",5
16,"Driving",55,"5",5
16,"Driving",60,"5",5
16,"Driving",65,"5",5
16,"Driving",70,"5",5
16,"Driving",75,"5",5
16,"Driving",80,"5",5
16,"Driving",85,"5",5
16,"Driving",90,"5",5
16,"Driving",95,"5",5
16,"Driving",100,"5",5
17,"Driving",0,"5",5
17,"Driving",5,"5",5
17,"Driving",10,"5",5
17,"Driving",15,"5",5
17,"Driving",20,"5",5
17,"Driving",25,"5",5
17,"Driving",30,"5",5
17,"Driving",35,"5",5
17,"Driving",40,"5",5
17,"Driving",45,"5",5
17,"Driving",50,"5",5
17,"Driving",55,"5",5
17,"Driving",60,"5",5
17,"Driving",65,"5",5
17,"Driving",70,"5",5
17,"Driving",75,"5",5
17,"Driving",80,"5",5
17,"Driving",85,"5",5
17,"Driving",90,"5",5
17,"Driving",95,"5",5
17,"Driving",100,"5",5
18,"Driving",0,"5",5
18,"Driving",5,"5",5
18,"Driving",10,"5",5
18,"Driving",15,"5",5
18,"Driving",20,"5",5
18,"Driving",25,"5",5
18,"Driving",30,"5",5
18,"Driving",35,"5",5
18,"Driving",40,"5",5
18,"Driving",45,"5",5
18,"Driving",50,"5",5
18,"Driving",55,"5",5
18,"Driving",60,"5",5
18,"Driving",65,"5",5
18,"Driving",70,"5",5
18,"Driving",75,"5",5
18,"Driving",80,"5",5
18,"Driving",85,"5",5
18,"Driving",90,"5",5
18,"Driving",95,"5",5
18,"Driving",100,"5",5
19,"Driving",0,"5",5
19,"Driving",5,"5",5
19,"Driving",10,"5",5
19,"Driving",15,"5",5
19,"Driving",20,"5",5
19,"Driving",25,"5",5
19,"Driving",30,"5",5
19,"Driving",35,"5",5
19,"Driving",40,"5",5
19,"Driving",45,"5",5
19,"Driving",50,"5",5
19,"Driving",55,"5",5
19,"Driving",60,"5",5
19,"Driving",65,"5",5
19,"Driving",70,"5",5
19,"Driving",75,"5",5
19,"Driving",80,"5",5
19,"Driving",85,"5",5
19,"Driving",90,"5",5
19,"Driving",95,"5",5
19,"Driving",100,"5",5
20,"Driving",0,"5",5
20,"Driving",5,"5",5
20,"Driving",10,"5",5
20,"Driving",15,"5",5
20,"Driving",20,"5",5
20,"Driving",25,"5",5
20,"Driving",30,"5",5
20,"Driving",35,"5",5
20,"Driving",40,"5",5
20,"Driving",45,"5",5
20,"Driving",50,"5",5
20,"Driving",55,"5",5
20,"Driving",60,"5",5
20,"Driving",65,"5",5
20,"Driving",70,"5",5
20,"Driving",75,"5",5
20,"Driving",80,"5",5
20,"Driving",85,"5",5
20,"Driving",90,"5",5
20,"Driving",95,"5",5
20,"Driving",100,"5",5
21,"Driving",0,"5",5
21,"Driving",5,"5",5
21,"Driving",10,"5",5
21,"Driving",15,"5",5
21,"Driving",20,"5",5
21,"Driving",25,"5",5
21,"Driving",30,"5",5
21,"Driving",35,"5",5
21,"Driving",40,"5",5
21,"Driving",45,"5",5
21,"Driving",50,"5",5
21,"Driving",55,"5",5
21,"Driving",60,"5",5
21,"Driving",65,"5",5
21,"Driving",70,"5",5
21,"Driving",75,"5",5
21,"Driving",80,"5",5
21,"Driving",85,"5",5
21,"Driving",90,"5",5
21,"Driving",95,"5",5
21,"Driving",100,"5",5
22,"Driving",0,"5",5
22,"Driving",5,"5",5
22,"Driving",10,"5",5
22,"Driving",15,"5",5
22,"Driving",20,"5",5
22,"Driving",25,"5",5
22,"Driving",30,"5",5
22,"Driving",35,"5",5
22,"Driving",40,"5",5
22,"Driving",45,"5",5
22,"Driving",50,"5",5
22,"Driving",55,"5",5
22,"Driving",60,"5",5
22,"Driving",65,"5",5
22,"Driving",70,"5",5
22,"Driving",75,"5",5
22,"Driving",80,"5",5
22,"Driving",85,"5",5
22,"Driving",90,"5",5
22,"Driving",95,"5",5
22,"Driving",100,"5",5
23,"Driving",0,"5",5
23,"Driving",5,"5",5
23,"Driving",10,"5",5
23,"Driving",15,"5",5
23,"Driving",20,"5",5
23,"Driving",25,"5",5
23,"Driving",30,"5",5
23,"Driving",35,"5",5
23,"Driving",40,"5",5
23,"Driving",45,"5",5
23,"Driving",50,"5",5
23,"Driving",55,"5",5
23,"Driving",60,"5",5
23,"Driving",65,"5",5
23,"Driving",70,"5",5
23,"Driving",75,"5",5
23,"Driving",80,"5",5
23,"Driving",85,"5",5
23,"Driving",90,"5",5
23,"Driving",95,"5",5
23,"Driving",100,"5",5
24,"Driving",0,"5",5
24,"Driving",5,"5",5
24,"Driving",10,"5",5
24,"Driving",15,"5",5
24,"Driving",20,"5",5
24,"Driving",25,"5",5
24,"Driving",30,"5",5
24,"Driving",35,"5",5
24,"Driving",40,"5",5
24,"Driving",45,"5",5
24,"Driving",50,"5",5
24,"Driving",55,"5",5
24,"Driving",60,"5",5
24,"Driving",65,"5",5
24,"Driving",70,"5",5
24,"Driving",75,"5",5
24,"Driving",80,"5",5
24,"Driving",85,"5",5
24,"Driving",90,"5",5
24,"Driving",95,"5",5
24,"Driving",100,"5",5
0,"Other",0,"1",1
0,"Other",5,"1",1
0,"Other",10,"1",1
0,"Other",15,"1",1
0,"Other",20,"1",1
0,"Other",25,"1",1
0,"Other",30,"1",1
0,"Other",35,"1",1
0,"Other",40,"1",1
0,"Other",45,"1",1
0,"Other",50,"1",1
0,"Other",55,"1",1
0,"Other",60,"1",1
0,"Other",65,"1",1
0,"Other",70,"1",1
0,"Other",75,"1",1
0,"Other",80,"1",1
0,"Other",85,"1",1
0,"Other",90,"1",1
0,"Other",95,"1",1
0,"Other",100,"1",1
1,"Other",0,"1",1
1,"Other",5,"1",1
1,"Other",10,"1",1
1,"Other",15,"1",1
1,"Other",20,"1",1
1,"Other",25,"1",1
1,"Other",30,"1",1
1,"Other",35,"1",1
1,"Other",40,"1",1
1,"Other",45,"1",1
1,"Other",50,"1",1
1,"Other",55,"1",1
1,"Other",60,"1",1
1,"Other",65,"1",1
1,"Other",70,"1",1
1,"Other",75,"1",1
1,"Other",80,"1",1
1,"Other",85,"1",1
1,"Other",90,"1",1
1,"Other",95,"1",1
1,"Other",100,"1",1
2,"Other",0,"1",1
2,"Other",5,"1",1
2,"Other",10,"1",1
2,"Other",15,"1",1
2,"Other",20,"1",1
2,"Other",25,"1",1
2,"Other",30,"1",1
2,"Other",35,"1",1
2,"Other",40,"1",1
2,"Other",45,"1",1
2,"Other",50,"1",1
2,"Other",55,"1",1
2,"Other",60,"1",1
2,"Other",65,"1",1
2,"Other",70,"1",1
2,"Other",75,"1",1
2,"Other",80,"1",1
2,"Other",85,"1",1
2,"Other",90,"1",1
2,"Other",95,"1",1
2,"Other",100,"1",1
3,"Other",0,"1",1
3,"Other",5,"1",1
3,"Other",10,"1",1
3,"Other",15,"1",1
3,"Other",20,"1",1
3,"Other",25,"1",1
3,"Other",30,"1",1
3,"Other",35,"1",1
3,"Other",40,"1",1
3,"Other",45,"1",1
3,"Other",50,"1",1
3,"Other",55,"1",1
3,"Other",60,"1",1
3,"Other",65,"1",1
3,"Other",70,"1",1
3,"Other",75,"1",1
3,"Other",80,"1",1
3,"Other",85,"1",1
3,"Other",90,"1",1
3,"Other",95,"1",1
3,"Other",100,"1",1
4,"Other",0,"1",1
4,"Other",5,"1",1
4,"Other",10,"1",1
4,"Other",15,"1",1
4,"Other",20,"1",1
4,"Other",25,"1",1
4,"Other",30,"1",1
4,"Other",35,"1",1
4,"Other",40,"1",1
4,"Other",45,"1",1
4,"Other",50,"1",1
4,"Other",55,"1",1
4,"Other",60,"1",1
4,"Other",65,"1",1
4,"Other",70,"1",1
4,"Other",75,"1",1
4,"Other",80,"1",1
4,"Other",85,"1",1
4,"Other",90,"1",1
4,"Other",95,"1",1
4,"Other",100,"1",1
5,"Other",0,"1",1
5,"Other",5,"1",1
5,"Other",10,"1",1
5,"Other",15,"1",1
5,"Other",20,"1",1
5,"Other",25,"1",1
5,"Other",30,"1",1
5,"Other",35,"1",1
5,"Other",40,"1",1
5,"Other",45,"1",1
5,"Other",50,"1",1
5,"Other",55,"1",1
5,"Other",60,"1",1
5,"Other",65,"1",1
5,"Other",70,"1",1
5,"Other",75,"1",1
5,"Other",80,"1",1
5,"Other",85,"1",1
5,"Other",90,"1",1
5,"Other",95,"1",1
5,"Other",100,"1",1
6,"Other",0,"1",1
6,"Other",5,"1",1
6,"Other",10,"1",1
6,"Other",15,"1",1
6,"Other",20,"1",1
6,"Other",25,"1",1
6,"Other",30,"1",1
6,"Other",35,"1",1
6,"Other",40,"1",1
6,"Other",45,"1",1
6,"Other",50,"1",1
6,"Other",55,"1",1
6,"Other",60,"1",1
6,"Other",65,"1",1
6,"Other",70,"1",1
6,"Other",75,"1",1
6,"Other",80,"1",1
6,"Other",85,"1",1
6,"Other",90,"1",1
6,"Other",95,"1",1
6,"Other",100,"1",1
7,"Other",0,"1",1
7,"Other",5,"1",1
7,"Other",10,"1",1
7,"Other",15,"1",1
7,"Other",20,"1",1
7,"Other",25,"1",1
7,"Other",30,"1",1
7,"Other",35,"1",1
7,"Other",40,"1",1
7,"Other",45,"1",1
7,"Other",50,"1",1
7,"Other",55,"1",1
7,"Other",60,"1",1
7,"Other",65,"1",1
7,"Other",70,"1",1
7,"Other",75,"1",1
7,"Other",80,"1",1
7,"Other",85,"1",1
7,"Other",90,"1",1
7,"Other",95,"1",1
7,"Other",100,"1",1
8,"Other",0,"1",2
8,"Other",5,"1",2
8,"Other",10,"1",2
8,"Other",15,"1",2
8,"Other",20,"1",1
8,"Other",25,"1",1
8,"Other",30,"1",1
8,"Other",35,"1",1
8,"Other",40,"1",1
8,"Other",45,"1",1
8,"Other",50,"1",1
8,"Other",55,"1",1
8,"Other",60,"1",1
8,"Other",65,"1",1
8,"Other",70,"1",1
8,"Other",75,"1",1
8,"Other",80,"1",1
8,"Other",85,"1",1
8,"Other",90,"1",1
8,"Other",95,"1",1
8,"Other",100,"1",1
9,"Other",0,"1",2
9,"Other",5,"1",2
9,"Other",10,"1",2
9,"Other",15,"1",2
9,"Other",20,"1",2
9,"Other",25,"1",2
9,"Other",30,"1",2
9,"Other",35,"1",2
9,"Other",40,"1",2
9,"Other",45,"1",2
9,"Other",50,"1",2
9,"Other",55,"1",2
9,"Other",60,"1",1
9,"Other",65,"1",1
9,"Other",70,"1",1
9,"Other",75,"1",1
9,"Other",80,"1",1
9,"Other",85,"1",1
9,"Other",90,"1",1
9,"Other",95,"1",1
9,"Other",100,"1",1
10,"Other",0,"1",2
10,"Other",5,"1",2
10,"Other",10,"1",2
10,"Other",15,"1",2
10,"Other",20,"1",2
10,"Other",25,"1",2
10,"Other",30,"1",2
10,"Other",35,"1",2
10,"Other",40,"1",2
10,"Other",45,"1",2
10,"Other",50,"1",2
10,"Other",55,"1",2
10,"Other",60,"1",2
10,"Other",65,"1",2
10,"Other",70,"1",2
10,"Other",75,"1",2
10,"Other",80,"1",2
10,"Other",85,"1",2
10,"Other",90,"1",2
10,"Other",95,"1",2
10,"Other",100,"1",2
11,"Other",0,"1",2
11,"Other",5,"1",2
11,"Other",10,"1",2
11,"Other",15,"1",2
11,"Other",20,"1",2
11,"Other",25,"1",2
11,"Other",30,"1",2
11,"Other",35,"1",2
11,"Other",40,"1",2
11,"Other",45,"1",2
11,"Other",50,"1",2
11,"Other",55,"1",2
11,"Other",60,"1",2
11,"Other",65,"1",2
11,"Other",70,"1",2
11,"Other",75,"1",2
11,"Other",80,"1",2
11,"Other",85,"1",2
11,"Other",90,"1",2
11,"Other",95,"1",2
11,"Other",100,"1",2
12,"Other",0,"1",3
12,"Other",5,"1",3
12,"Other",10,"1",3
12,"Other",15,"1",3
12,"Other",20,"1",2
12,"Other",25,"1",2
12,"Other",30,"1",2
12,"Other",35,"1",2
12,"Other",40,"1",2
12,"Other",45,"1",2
12,"Other",50,"1",2
12,"Other",55,"1",2
12,"Other",60,"1",2
12,"Other",65,"1",2
12,"Other",70,"1",2
12,"Other",75,"1",2
12,"Other",80,"1",2
12,"Other",85,"1",2
12,"Other",90,"1",2
12,"Other",95,"1",2
12,"Other",100,"1",2
13,"Other",0,"1",3
13,"Other",5,"1",3
13,"Other",10,"1",3
13,"Other",15,"1",3
13,"Other",20,"1",3
13,"Other",25,"1",3
13,"Other",30,"1",3
13,"Other",35,"1",3
13,"Other",40,"1",3
13,"Other",45,"1",3
13,"Other",50,"1",3
13,"Other",55,"1",3
13,"Other",60,"1",3
13,"Other",65,"1",2
13,"Other",70,"1",2
13,"Other",75,"1",2
13,"Other",80,"1",2
13,"Other",85,"1",2
13,"Other",90,"1",2
13,"Other",95,"1",2
13,"Other",100,"1",2
14,"Other",0,"1",3
14,"Other",5,"1",3
14,"Other",10,"1",3
14,"Other",15,"1",3
14,"Other",20,"1",3
14,"Other",25,"1",3
14,"Other",30,"1",3
14,"Other",35,"1",3
14,"Other",40,"1",3
14,"Other",45,"1",3
14,"Other",50,"1",3
14,"Other",55,"1",3
14,"Other",60,"1",3
14,"Other",65,"1",3
14,"Other",70,"1",3
14,"Other",75,"1",3
14,"Other",80,"1",3
14,"Other",85,"1",3
14,"Other",90,"1",3
14,"Other",95,"1",3
14,"Other",100,"1",3
15,"Other",0,"1",3
15,"Other",5,"1",3
15,"Other",10,"1",3
15,"Other",15,"1",3
15,"Other",20,"1",3
15,"Other",25,"1",3
15,"Other",30,"1",3
15,"Other",35,"1",3
15,"Other",40,"1",3
15,"Other",45,"1",3
15,"Other",50,"1",3
15,"Other",55,"1",3
15,"Other",60,"1",3
15,"Other",65,"1",3
15,"Other",70,"1",3
15,"Other",75,"1",3
15,"Other",80,"1",3
15,"Other",85,"1",3
15,"Other",90,"1",3
15,"Other",95,"1",3
15,"Other",100,"1",3
16,"Other",0,"1",4
16,"Other",5,"1",4
16,"Other",10,"1",4
16,"Other",15,"1",4
16,"Other",20,"1",3
16,"Other",25,"1",3
16,"Other",30,"1",3
16,"Other",35,"1",3
16,"Other",40,"1",3
16,"Other",45,"1",3
16,"Other",50,"1",3
16,"Other",55,"1",3
16,"Other",60,"1",3
16,"Other",65,"1",3
16,"Other",70,"1",3
16,"Other",75,"1",3
16,"Other",80,"1",3
16,"Other",85,"1",3
16,"Other",90,"1",3
16,"Other",95,"1",3
16,"Other",100,"1",3
17,"Other",0,"1",4
17,"Other",5,"1",4
17,"Other",10,"1",4
17,"Other",15,"1",4
17,"Other",20,"1",4
17,"Other",25,"1",4
17,"Other",30,"1",4
17,"Other",35,"1",4
17,"Other",40,"1",4
17,"Other",45,"1",4
17,"Other",50,"1",4
17,"Other",55,"1",4
17,"Other",60,"1",3
17,"Other",65,"1",3
17,"Other",70,"1",3
17,"Other",75,"1",3
17,"Other",80,"1",3
17,"Other",85,"1",3
17,"Other",90,"1",3
17,"Other",95,"1",3
17,"Other",100,"1",3
18,"Other",0,"1",4
18,"Other",5,"1",4
18,"Other",10,"1",4
18,"Other",15,"1",4
18,"Other",20,"1",4
18,"Other",25,"1",4
18,"Other",30,"1",4
18,"Other",35,"1",4
18,"Other",40,"1",4
18,"Other",45,"1",4
18,"Other",50,"1",4
18,"Other",55,"1",4
18,"Other",60,"1",4
18,"Other",65,"1",4
18,"Other",70,"1",4
18,"Other",75,"1",4
18,"Other",80,"1",4
18,"Other",85,"1",4
18,"Other",90,"1",4
18,"Other",95,"1",4
18,"Other",100,"1",3
19,"Other",0,"1",4
19,"Other",5,"1",4
19,"Other",10,"1",4
19,"Other",15,"1",4
19,"Other",20,"1",4
19,"Other",25,"1",4
19,"Other",30,"1",4
19,"Other",35,"1",4
19,"Other",40,"1",4
19,"Other",45,"1",4
19,"Other",50,"1",4
19,"Other",55,"1",4
19,"Other",60,"1",4
19,"Other",65,"1",4
19,"Other",70,"1",4
19,"Other",75,"1",4
19,"Other",80,"1",4
19,"Other",85,"1",4
19,"Other",90,"1",4
19,"Other",95,"1",4
19,"Other",100,"1",4
20,"Other",0,"1",5
20,"Other",5,"1",5
20,"Other",10,"1",5
20,"Other",15,"1",5
20,"Other",20,"1",4
20,"Other",25,"1",4
20,"Other",30,"1",4
20,"Other",35,"1",4
20,"Other",40,"1",4
20,"Other",45,"1",4
20,"Other",50,"1",4
20,"Other",55,"1",4
20,"Other",60,"1",4
20,"Other",65,"1",4
20,"Other",70,"1",4
20,"Other",75,"1",4
20,"Other",80,"1",4
20,"Other",85,"1",4
20,"Other",90,"1",4
20,"Other",95,"1",4
20,"Other",100,"1",4
21,"Other",0,"1",5
21,"Other",5,"1",5
21,"Other",10,"1",5
21,"Other",15,"1",5
21,"Other",20,"1",5
21,"Other",25,"1",5
21,"Other",30,"1",5
21,"Other",35,"1",5
21,"Other",40,"1",5
21,"Other",45,"1",5
21,"Other",50,"1",5
21,"Other",55,"1",5
21,"Other",60,"1",4
21,"Other",65,"1",4
21,"Other",70,"1",4
21,"Other",75,"1",4
21,"Other",80,"1",4
21,"Other",85,"1",4
21,"Other",90,"1",4
21,"Other",95,"1",4
21,"Other",100,"1",4
22,"Other",0,"1",5
22,"Other",5,"1",5
22,"Other",10,"1",5
22,"Other",15,"1",5
22,"Other",20,"1",5
22,"Other",25,"1",5
22,"Other",30,"1",5
22,"Other",35,"1",5
22,"Other",40,"1",5
22,"Other",45,"1",5
22,"Other",50,"1",5
22,"Other",55,"1",5
22,"Other",60,"1",5
22,"Other",65,"1",5
22,"Other",70,"1",5
22,"Other",75,"1",5
22,"Other",80,"1",5
22,"Other",85,"1",5
22,"Other",90,"1",5
22,"Other",95,"1",5
22,"Other",100,"1",5
23,"Other",0,"1",5
23,"Other",5,"1",5
23,"Other",10,"1",5
23,"Other",15,"1",5
23,"Other",20,"1",5
23,"Other",25,"1",5
23,"Other",30,"1",5
23,"Other",35,"1",5
23,"Other",40,"1",5
23,"Other",45,"1",5
23,"Other",50,"1",5
23,"Other",55,"1",5
23,"Other",60,"1",5
23,"Other",65,"1",5
23,"Other",70,"1",5
23,"Other",75,"1",5
23,"Other",80,"1",5
23,"Other",85,"1",5
23,"Other",90,"1",5
